sample_id,smiles,is_valid,is_unique,in_training_set
450,[*]CC(Oc1ccc(/N=C/c2ccc(OC(=O)CCCC(C)(C)c3ccc(C([*])=O)cc3)cc2)cc1)C(=O)OCC(=O)O)c1ccc2ncccc2c1,False,True,False
451,[*]c1cc(Oc2cccc(C(=O)O)c2)c(N2C(=O)c3ccc([*])cc3C2=O)c(C)c1,True,True,False
452,[*]CC([*])c1ccc(C(=O)Oc2ccc(S(=O)(=O)Oc3c(C)cc(OCCCC)cc3)cc2)c(C(=O)OC)c1,True,True,False
453,[*]CCCCCOC(=O)NC(Cc1ccc(I)cc1)C(F)(F)N(C)C(=O)OC([*])=O,True,True,False
454,[*]Nc1ccc(C(=[*])CCCCCCOc2ccc([Si](C)(C)O)cc2)cc1S(=O)(=O)O,True,True,False
455,[*]CC(CCl)(N[*])c1cc(C#N)ccc1OCC[SH](C)=O,True,True,False
456,[*]Nc1ccc(-c2ccc(OC(=O)c3cccc(C([*])=O)c3)c(OC(=O)CCCCCCCCCCCCCCC)c2/N=N/c2ccccc2)cc1,True,True,False
457,[*]CC([*])(Oc1c(C#N)cccc1O)OC(C)=O,True,True,False
458,[*]CC[Si](C)(C)CCCc1ccc(C#N)c(NC(=O)c2ccc(C(=O)O)cc2[*])c1,True,True,False
459,[*]C#CCCCCCCNC(=O)COCCC(=O)N[*],True,True,False
460,[*]/C=C/C(=O)NCCCCOc1nnc(-c2nnc([*])[nH]2)o1,True,True,False
461,[*]CCCOc1ccc(CN(CCCC)C(=O)CCC(=O)NC(=O)OCCCCCCCCCCN2C([*])=O)cc1,False,True,False
462,[*]c1cc(Cl)c(Cl)c(N2CC3C(=O)Oc3ccc(C(F)(F)F)cc3)c2ccc([*])nc23)c1C,False,True,False
463,[*]CCCCCCCCCC(=S)NCCOC(=O)CCCCCCCCc1ccc([*])o1,True,True,False
464,[*]C(=O)N[Si](C)(C)c1ccc(-c2ccc(NC(=O)c3ccc(OC(=O)c4ccc([*])cc4)cc3)cc2-c2ccccc2)cc1,True,True,False
465,[*]CC(CCCOC[Si](C)(C)C)CC([*])OC,True,True,False
466,[*]OCCCCCCCCCCOC(=O)c1cc(C(C)(C)CCS(=O)(=O)O)cc(C([*])=O)c1,True,True,False
467,[*]/C=C/c1ccc(OCCCCCCCCC(CCCC)OC([*])=O)cc1,True,True,False
468,[*]Nc1ccc(Cl)c(Oc2ccc(N3C(=O)CC(CCCCCCCC)=NC(=O)CC3[*])cc2)c1,True,True,False
469,[*]C(C(=O)Oc1ccc(Oc2ccc([*])cc2)cc1)N(C)CC,True,True,False
470,[*]SC1CCC(=O)CCCCCCCCOC(=O)c2ccc(-c3ccc(O[*])cc3)cc21,True,True,False
471,[*]CCCC(=O)Nc1ccc(NC(=O)CCCCCCCCS(=O)(=O)N/C=C/C(=O)S[*])cc1,True,True,False
472,[*]C/C=C/c1cc(OCC(C)(C)c2ccc(OC(=O)CCCCC(=O)[Ge]([*])Cl)cc2)ccc1C,True,True,False
473,[*]Oc1cc(CNC([*])=O)c(OCCC(F)(F)C(F)(F)C(F)(F)F)c(C)c1C,True,True,False
474,[*]Cc1ccc(/C=C(\C)c2ccc(-c3ccc(C(=O)O[*])cc3C)cc2)cc1,True,True,False
475,[*]CCCC1CCC([*])(C)C(=O)SCCCCCCCCCOC(=O)C1C,True,True,False
476,[*]C(=O)Oc1ccc(C(C)CCCN2C(=O)c3ccc([Si]([*])(C)C)cc3C2=O)cc1,True,True,False
477,[*]Oc1ccc(C(=O)Oc2ccc([*])cc2)c(-c2ccc(OC(=O)C(C)=O)cc2)c1,True,True,False
478,[*]CC([*])(C(=O)Oc1cc(OC(=O)c2ccccc2)cc(N=O)c1OCC(=O)NNC(=O)c1ccccc1)C(O)CCCCCCC,True,True,False
479,[*]CCOC(=O)Nc1ccc(CCOc2ccccc2OC(=O)SN2CCN([*])CC2)cc1,True,True,False
480,[*]CC(=O)c1ccc(-c2csc(NC([*])=S)c2ccc([N+](=O)[O-])cc2)c1,False,True,False
481,[*]CC(C)CCc1ccc(S(=O)(=O)Cc2ccc(C)cc2)cc1C(=O)O[*],True,True,False
482,[*]Oc1ccc2ccccc2c1-c1ccc(OC(=O)c2cc(OCCOP(=O)(O[*])Oc3ccc(C)cc3)ccc2C)cc1,True,True,False
483,[*]O[Si]([*])(C)CCCCCCCCOc1ccc(CC(C)NCCC)cc1,True,True,False
484,[*]C(C(=[*])OC#N)CN(c1ccc(F)cc1)c1ccccc1,True,True,False
485,[*]/C(C)=C(\C)CCCCCCN(C)S[*],True,True,False
486,[*]CCNC(=O)OCCOC(=O)c1ccc([Si](C)(CCC(F)(F)F)NC(=O)c2ccccc2[*])cc1,True,True,False
487,[*]C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(c1ccccc1)c1ccc(C([*])=O)cc1,True,True,False
488,[*]C(=O)OCC[n+]1ccccc1C(=O)OCC([*])c1ccc(C(C)(C)C)s1,True,True,False
489,[*]OC(=O)c1ccc2ccccc2c1Oc1ccc(P(=O)(O)c2ccc([*])cc2)cc1,True,True,False
490,[*]CC(=O)NCC(COc1ccc(-c2ccccc2NC([*])=O)cc1)Oc1ccc2ccccc1-c1ccccc12,False,True,False
491,[*]CC(C)OC(=O)Cc1ccc(C(C(=O)NCCCCCC)c2ccc(-c3ncc(C([*])=O)cc3)cc2)cc1,True,True,False
492,[*]CCCC(=O)NNC(=O)CCCCCCCCCCCOc1ccc(Ca2oc3ccc(NC(=O)CCCCOC(=O)c4ccc(O[*])cc4)cc3)cc22)cc1,False,True,False
493,[*]/C=C/c1ccc(OCCCCCCOCC(O)COc2ccc(O[*])o2)cc1,True,True,False
494,[*]CC(COc1ccccc1NC(=O)CCC(F)(F)F)C(=O)OC(=O)O[*],True,True,False
495,[*]CC([*])CCCCCc1ccc(C(=O)Oc2ccc(C(C)(CC)c3ccccc3)cc2)cc1,True,True,False
496,[*]C=C([*])C(=O)N1CC([Si](C)(CC)CC(F)(F)F)CC(F)(F)C1=O,True,True,False
497,[*]NC(CCCC(=O)OCCCCCCCCCC)COC(=O)NC1C=CC([*])C(=O)C(O)CC1(C)C,True,True,False
498,[*]CCCCC(=O)Nc1ccc(CCCCCCCCCCCCNC(=O)c2ccc(C(=O)N[*])cc2S(=O)(=O)O)cc1,True,True,False
499,[*]C(=O)Nc1ccc([PH]([*])(C)CCCCCC(=O)Nc2ccc(OC(C#N)C(=O)O)cc2)cc1,True,True,False
500,[*]CCC(C#C)CCN1C(=O)N(C)C1=O,True,True,False
501,[*]SCC(=O)NCCNC(=O)c1ccc(NC(=O)C(C)C(=O)NCCCCCCCCCNC([*])=O)cc1,True,True,False
502,[*]C(CCC(F)(F)F)c1ccc(C2([*])CC2C)cc1,True,True,False
503,[*]Cc1ccc(/C=C/NC(=O)NCCCCCCNC([*])=O)c(CC)c1,True,True,False
504,[*]N=C1C(=O)N(CC(=O)N(P)c2ccc(S(=O)(=O)c3ccc(C([*])=O)cc3)cc2)C=C1C,True,True,False
505,[*]CCc1ccc(NC(=O)CCCCCCC(=O)OC(F)(c2ccccc2)c2ccc(C(=O)O[*])cc2)cc1,True,True,False
506,[*]C(=O)c1ccc(OCCCCCCNC([*])c2ccc(C(=O)O)cc2)cc1,True,True,False
507,[*]CCCCCCCCC=C(C)CSC(=O)Nc1ccc(C#Cc2cccc(NC(=O)CCCCCCCCC(=O)Nc3ccc([*])cc3)c2)cc1,True,True,False
508,[*]Oc1ccc(C(c2ccc(-c3ccc(OC([*])C)c(Cl)c3)cc2)c2ccccc2)cc1,True,True,False
509,[*]CCC(O)CN(C)C(=O)c1cc(/C=C/CCCCCC)cc(C(=O)O[*])c1,True,True,False
510,[*]CCCC(C)(C)C(=O)OCC1C(=O)N(C(=O)O)C([*])C1=O,True,True,False
511,[*]CCOc1cc(O)cc(C(=O)c2ccc(Cc3ccc(NC(=O)CCCCN([*])c4ccc([N+](=O)[O-])cc4)cc3)cc2)c1,True,True,False
512,[*]CNC(=O)OCCCCOC(=O)Nc1ccc(NC(=O)NCCCNC(=O)O[*])cc1,True,True,False
513,[*]CCN(CCCC)c1ccc(N2C(=O)N(c3ccc(C(=O)O[*])cc3)CC2)cc1,True,True,False
514,[*]CC([*])(CCC)c1ccc(F)cc1[Si](C)(C)C,True,True,False
515,[*]CCc1ccc(CC)cc1/C(=N/c1cccc(/N=C/c2ccc([N+](=O)[O-])cc2)c1)C([*])=O,True,True,False
516,[*]/C(C)=C/c1cc(C#N)c(Cl)cc1OCCCCCCCCCCCCOC(=O)NC1CCC([*])C(C)N1,True,True,False
517,[*]CC(=O)N(Cc1ccc(C([*])=O)cc1)[Si](=O)(Sc1ccccc1)c1ccccc1,True,True,False
518,[*]CCC(C)(C)COC(=O)NC/C(=C\c1ccc(OCCOC(=O)O[*])cc1)C(=O)O,True,True,False
519,[*]C(=O)c1ccc(/N=N/c2ccc(Cc3ccc([*])cc3)cc2)cc1,True,True,False
520,[*]Oc1ccc(OC(=O)NNC(=O)c2ccc(-c3ccc(C(OCC([*])=O)OC(=O)c4ccc(F)cc4)cc3)cc2)cc1,True,True,False
521,[*]Oc1ccc(CC(OC(C)=O)CCCCCCCC([*])CC)c(OC(C)=O)c1,True,True,False
522,[*]Oc1ccc(Oc2ccccc2C(=O)Oc2ccc(N(C)c3ccc(N=[*])cc3)cc2)c(C)c1,True,True,False
523,[*]CCCCCCCCCCC(C)NC(=O)C(CC)CN1CCC(NC(=O)O[*])C1=O,True,True,False
524,[*]NC(C)=Cc1ccc(C(=O)OC(=O)c2ccc(S([*])(=O)=O)c(N)c2)cc1,True,True,False
525,[*]Cc1ccc(OC(=O)NCC(CCCCCC)COc2ccc([*])cc2)cc1,True,True,False
526,[*]CCCCCCN=CCCCCC(F)C(=O)c1ccc(O[*])c(NC)c1,True,True,False
527,[*]C(=S)NC(=O)CCCCCCCC(=O)N([*])C(=O)OC,True,True,False
528,[*]O[Si](C)(C)C(=O)N([*])c1ccc([Si](C)(C)c2ccc(OC(=O)c3ccccc3)cc2)cc1,True,True,False
529,[*]CCCNC(=O)CCCCCCC(=S)N[*],True,True,False
530,[*]NC(=O)CCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccccc3NC([*])=O)cc2)cc1,True,True,False
531,[*]c1ccccc1Oc1cc(C(=O)SCC(C)=O)cc(N[*])c1,True,True,False
532,[*]CCN(CCO)C([*])c1ccc(C(=O)CCc2ccc(C)cc2)cc1,True,True,False
533,[*]Oc1cccc2c(c1)C(=O)Oc1ccc(C(OC)c3ccc([*])cc3C#N)cc1,False,True,False
534,[*]/C=C/c1ccc(Cc2ccc(OC(=O)CCCCC([*])=O)cc2)c(OC)c1-c1ccc(NC(C)CCCCCCC)cc1,True,True,False
535,[*]CC[Ge](Cl)(N=[*])OCCCCCCCCCCOC,True,True,False
536,[*]CC(F)(F)C(F)(F)C/N=C(/[*])CCc1ccc(C)cc1,True,True,False
537,[*]Oc1ccc(Br)c(-c2ccc(OC(=O)CCCCCCC([*])=O)cc2C)c1,True,True,False
538,[*]SC(=O)c1ccc(Oc2ccc(C(=O)OCCCCCCNc3ccc([*])cc3C)c(C)c2)cc1,True,True,False
539,[*]C#Cc1ccc(-c2ccccc2/C=C/CCCCCCCCC(=O)C(=O)N[*])cc1,True,True,False
540,[*]NNC(=O)c1ccc([Si](C)(C)CC(=O)NNC(=O)c2ccc(C=[*])cc2)c(F)c1,True,True,False
541,[*]C([2H])=C([*])c1ccccc1CSOCCCCCC[Si](CC)CC,True,True,False
542,[*]CCC(F)(F)COCCCCCCCCSC(=O)c1ccc2c(c1)-c1ccc(-c3ccc([*])nc3C)cc1)C2,False,True,False
543,[*]CCCCCCNS(=O)(=O)Cc1ccc(Nc2ccc(C(C)(C)C(=O)O[*])cc2)cc1,True,True,False
544,[*]Nc1ccc(Sc2ccc(OC(=O)CC([*])[Fe](=O)O)cc2)cc1,True,True,False
545,[*]CC([*])C(=O)Oc1ccc(OCCc2ccc(-c3ccc(C)cc3)cc2)cc1,True,True,False
546,[*]CC([*])(C)C(=O)NCC(=O)NC(CCCCOc1ccc(OCCCCCCCCCCC)cc1)=N/c1ccc(OC)cc1,True,True,False
547,[*]CCCCCO[Si](C)(C)c1cc(S(=O)(=O)O)c(OC([*])=O)cc1CCCCCC,True,True,False
548,[*]CCCCCCCCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C(=O)CCCC1[*],True,True,False
549,[*]OCCCCCOC(=O)c1ccc(CN(C)O[Si](CCC(=O)Oc2ccc(C([*])=O)cc2)C)cc1,True,True,False
550,[*]Nc1ccc(Br(=O)c2ccc(C3(C)CC(C(=O)N(c4ccc([*])cc4)C(C)C3)CC3)cc2)cc1,False,True,False
551,[*]CCCCOC(=O)c1ccc(/C=C(\c2ccc3ccc(O[*])cc3)c3ccccc23)CC(CC)(CC(C)O)C2)cc1,False,True,False
552,[*]C=C1CCCCCCCCCN1C(=O)c1ccccc1S(=O)(=O)N(c1ccc([N+](=O)[O-])cc1)C(=O)NC1CCN1[*],True,True,False
553,[*]Cc1ccc(C=C(C#N)NC(=O)CCCCC(=O)N([*])c2ccc(C)cc2)s1,True,True,False
554,[*]NC(=O)CCCCCCC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)NC(O)Cc3ccc([*])cc3)cc2)cc1,True,True,False
555,[*]CCCCOc1ccccc1NC(=O)c1ccc(OCCCCCCCCOC(=O)C(=O)N[*])Cl)cc1,False,True,False
556,[*]Oc1c(C)cc(CC(=O)c2ccc(N([*])CCC)cc2)cc1[N+](=O)[O-],True,True,False
557,[*]CC([*])OCCCC(CC(C)C)OC(=O)OCC,True,True,False
558,[*]Oc1ccc([Si]([*])(Cl)Oc2ccc(OCC#Cc3ccccc3)cc2)cc1,True,True,False
559,[*]CCCCCCCCN(CCCCCC)C(=O)C1CCC1CC([*])O[Si](C)(C)O,True,True,False
560,[*]CC=CCCc1c(Br)cc([*])c(C(=O)OCCCO)c1,True,True,False
561,[*]C(=O)c1ccc(C(=O)OC(=O)CCC(C)CCC(=O)Nc2ccc([*])o2)cc1,True,True,False
562,[*]C=C(C)COc1ccc(C2(c3ccc(-c4ccccc4C(=O)N(CCCCCCCCCC(C)C)C(=O)O[*])cc3)CC3CCC2CCCC2)cc1,False,True,False
563,[*]O[Si]([*])(C)CCCCOc1ccc(C(C)(c2ccc(C)cc2)C(F)(F)F)c(Cl)c1,True,True,False
564,[*]CC(O)CNC(=O)c1ccc(C(=O)O[*])c(OCCCCCCNc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)c1,True,True,False
565,[*]Nc1ccc(Oc2ccc(C(=O)OC(C)c3ccccc3)cc2)c(-c2ccc([*])cc2)c1,True,True,False
566,[*]CC(C)C(=O)NCCCOC(=O)c1ccc(-c2ccc(C([*])C)cc2)cc1,True,True,False
567,[*]CC#CC#CCOc1ccc(-c2ccc(OC(=O)O[*])cc2C)c(N(C)c2ccc([N+](=O)[O-])cc2)c1,True,True,False
568,[*]/C=C/c1ccc(Oc2ccc(OC(=O)c3cc4c(c3)C(=O)N(c3cc(OCCCCCCCCCCCCCC)cc(C([*])(C)C)c3)C4=O)cc2OC(F)(F)F)cc1,False,True,False
569,[*]Oc1ccc(C([*])c2ccc(OCC)cc2)cc1,True,True,False
570,[*]C[Si]([*])(CCc1cc(Cl)ccc1Cl)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,True,True,False
571,[*]C(=O)c1ccc([*])c(C)c1,True,True,False
572,[*]CC(C)(C)COC(=O)Oc1ccc(N(C)c2ccc(O[*])c(C(C)(C)C)c2)cc1,True,True,False
573,[*]OCCCCCCCCP(=O)(Oc1ccc(C(F)(F)F)cc1C(=O)O)C([*])=O,True,True,False
574,[*]C(=O)c1ccc(NC(=O)c2ccc(C(=O)C(=O)S[*])c(O)c2)cc1,True,True,False
575,[*]Nc1ccc(C([*])=O)cc1-c1ccc(NC(=O)Oc2ccc(C(C)(C)C)cc2)cc1,True,True,False
576,[*]CC(CC)CCNC(=O)c1ccc(C[*])c(O)c1,True,True,False
577,[*]C=C(C)COC(=O)c1ccc(Oc2cc(C([*])=O)ccc2S(=O)(=O)CO)cc1,True,True,False
578,[*]CN(C)C(=O)C(Cc1ccc(C(=O)N([*])C)cc1)c1ccccc1,True,True,False
579,[*]C#Cc1cc(OCCCCCCCCCC)c(/C=C/c2ccc(OC([*])C(C)C)cc2)c(C)c1,True,True,False
580,[*]C(=O)c1ccc(Oc2ccc(C(=O)OCCCCCOC(=O)Nc3ccc(-c4ccc([*])cc4)cc3)cc2)cc1,True,True,False
581,[*]C[Si](C)(C)CCCCCCNC(=O)c1ccc([*])c(SC)c1,True,True,False
582,[*]c1cc(Oc2ccc(S(=O)(=O)c3ccc(O[*])cc3)cc2OC)c(Br)cc1C(=O)O[Na],True,True,False
583,[*]CC(C)(C)CCC(=O)Oc1ccc(C([*])c2ccc(S(=O)(=O)O)cc2)c(C)c1,True,True,False
584,[*]Cc1ccc(CNC(=O)c2ccc(C(=O)NCCCCCCOCC(O)COc3ccc(-c4ccc(O[*])cc4)cc3)cc2)c(CCCCC)c1,True,True,False
585,[*]C([*])(C)C(=O)OC(CO)c1ccc(C(C(=O)OC)[Si](F)(F)F)cc1,True,True,False
586,[*]O[Si]([*])(C)C(=O)Oc1ccc(C(=O)Oc2ccc(-c3nc4ccc(F)cc4c3)cc2)cc1,False,True,False
587,[*]CCOc1ccc(OC(=O)c2ccc(C(=O)OCCCCCC[N+](C)(C)C)cc2)c(O[*])c1,True,True,False
588,[*]CCOCCCCOC(=O)c1ccc(NC(=O)Nc2ccc(C(C(=O)Cl)C(=O)Cc3cccc([*])c3)cc2)cc1,True,True,False
589,[*]/C=C/c1ccc(CC(NC(=O)O)C(C)(C([*])=O)c2ccccc2)cc1,True,True,False
590,[*]CC([Si]([*])(C)C)C(=O)CCCOC(=O)CCCCCCCC(=O)O,True,True,False
591,[*]Cc1ccc(S(=O)(=O)N(C)CC([*])OC(=O)OC(F)F)cc1,True,True,False
592,[*]CCCCCCCCCCC(C)CNC(=O)CCc1ccc(C[Si]([*])(C)C)cc1,True,True,False
593,[*]Nc1cccc(-c2ccc(O[*])cc2S(=O)(=O)CC(F)(F)C(F)(F)CCC(F)F)c1,True,True,False
594,[*]Nc1cc(SCCCCC)c(C([*])=O)c(O[Na])c1,True,True,False
595,[*]C(=O)N/C(=C/C(=O)CCNC(=O)c1cccc(C(=O)N([*])c2ccc(Cl)cc2)c1)OCC(=O)N(C)C,True,True,False
596,[*]CCC(C)OC(=O)CCCOc1c(O[*])cc(C(C)(C)C)cc1OCC,True,True,False
597,[*]CCCCC(C)NC(=O)CCCC(C)N[*],True,True,False
598,[*]CCCCCCCCCOc1ccc(C(c2ccc(OC(=O)CCCCCC(=O)O[*])cc2)(C(=O)O)C(=O)OCCCCCC)cc1[N+](=O)[O-],True,True,False
599,[*]Oc1ccc(NC(=O)CCCCCCCC(=O)c2ccc(C(C)(C)C(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False
600,[*]COc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(OCCCCC)cc3)cc2Oc2ccc(C(=O)NC([*])C)cc2)cc1,True,True,False
601,[*]CCCNOC(=O)c1cccc(C(=O)OCCOc2ccc(O[*])cc2)c1,True,True,False
602,[*]CC([*])(C)C(=O)NC(=O)C(C)(OCC)OC(=O)c1ccc(/N=N/c2ccc(S(=O)(=O)Oc3ccc(/N=N/c4ccc(F)cc4)cc3)cc2)cc1,True,True,False
603,[*]CCSCCCCCCOC(=S)OCc1ccc(Cl)c(O[*])c1,True,True,False
604,[*]CCCCCNC(=O)CCCCCCCC(=O)NOCC(C)S([*])(=O)=O,True,True,False
605,[*]C(=[*])CCCc1ccc(C(=O)OCC)c(C#CC)c1,True,True,False
606,[*]Sc1ccc(-c2cc(NC(=O)OCCCCCCC([*])=O)c(-c3ccccc3)[nH]2)cc1,True,True,False
607,[*]CC([*])(C)C(=O)OCC(CC)CCC(=O)Nc1ccc(OCC)c(OC(=O)c2ccc(Cl)cc2)c1,True,True,False
608,[*]c1ccc(-c2ccc(C(=O)OC(=O)c3ccc([*])cc3)c(C)c2)c(C)c1,True,True,False
609,[*]OC(C)CCCCCCCSSc1cc([*])ccc1-c1ccccc1,True,True,False
610,[*]Cc1ccc(C(=O)CCCS(=O)(=O)c2cccc(-c3ccc(COC(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3)c2)cc1,True,True,False
611,[*]CC([*])(CCCOCCOCC)C(=O)OCCCCOc1ccc(C)c(OCCCCCC)c1,True,True,False
612,[*]CC([*])CCCCC(=O)NCC1CCCCCCOCCOC1=O,True,True,False
613,[*]Oc1cc(/C=N/CCCC)c(C([*])=O)cc1OC(=O)O,True,True,False
614,[*]OC(=O)c1ccc([Si](C)(CCC(F)(F)F)OC(=O)c2ccc([*])cc2OC)cc1,True,True,False
615,[*]Oc1cc(/N=N/CCCCCC/C=C/[Si](C)(C)O[*])ccc1OCCCC,True,True,False
616,[*]Oc1ccc(S(=O)(=O)Nc2ccc(C)cc2)c(NC(=O)c2ccc(C([*])=O)cc2)c1,True,True,False
617,[*]Oc1ccc(C(=O)OCCCCCCN(C)S(=O)(=O)NCOc2ccc([*])o2)c(F)c1,True,True,False
618,[*]C[Sn](C)(C(=O)OCC)c1ccc(OC(=O)c2ccc([*])cc2C)cc1,True,True,False
619,[*]CC([*])CCOc1ccc2cc(C(=O)Cc3ccc(OC)cc3)ccc2c1CCCCCCC,True,True,False
620,[*]C(=O)CNC(=O)c1ccc(Sc2cccc(C(=O)OCCOP(=O)(c3ccc([*])cc3)C(F)(F)F)c2)cc1,True,True,False
621,[*]CCN(CCOC(=O)/C=C/c1ccc(-c2ccc(S([*])(=O)=O)cc2)cc1)CCCCCCC,True,True,False
622,[*]C#CC(CCCCCCCCCCOc1ccc(C(=O)O[*])cc1)c1ccccc1/C=C/c1ccccc1,True,True,False
623,[*]NCCCCCCCCC(=O)OCC(C)(C)O[Si](C)(C)CCCOC(=O)NC(=O)CCCCN(C)CC(=O)O[*],True,True,False
624,[*]O[Si](C)(C)CCCCCCCCC(=O)OCc1ccc(C(OC(=O)c2cccc(C([*])=O)c2)C(F)(F)F)cc1,True,True,False
625,[*]/C=N/C(C)(C)C#Cc1cc(C=O)c([*])c(OC)c1OC(=O)/C=C/CCCCCCCCCCC,True,True,False
626,[*]Nc1ccccc1CNC(CCCCCCCC)NC(=O)c1cccc(N2CCN(C([*])=O)CC2)c1,True,True,False
627,[*]CCCCCC(CCCCOC(=O)N[*])c1ccc(C)c(OCCCCCCCCCCCC)c1,True,True,False
628,[*]CC(CC#CC)COc1ccc(C(=O)NCCc2ccc(NC(=O)CCCCCCC(=O)N([*])CC)cc2)cc1,True,True,False
629,[*]CC(C)CCC(=O)NOC(=O)C(=O)OCCOC(=O)C1([*])CC(F)(F)COC1,True,True,False
630,[*]CC([*])(C)C(=O)Nc1ccc(NC(=O)C(CCC)CCCCCC)c([Si](F)(F)F)c1,True,True,False
631,[*]Oc1ccc(/C=C/c2ccc(Oc3ccc([*])cc3)cc2)cc1CCl,True,True,False
632,[*]NCCCCCOC(=O)c1ccc(NC(C)CCC(C(=O)OCC)[N+]([*])=O)cc1,True,True,False
633,[*]O[Si](C)(C)Oc1ccc(S(=O)(=O)c2ccc(C(=O)OCCC([*])C)cc2)cc1,True,True,False
634,[*]CCCCCP(=O)(c1ccc(C(=O)OCCCCCCNC([*])=O)cc1)c1ccc(C)cc1,True,True,False
635,[*]CC(O)COc1ccc(NC(=O)OCC(C)OCCOC(=O)Nc2ccc(O[*])cc2)c(CC)c1,True,True,False
636,[*]C(=O)/N=N/c1ccccc1)c1ccc(COC(=O)CSCCCCCNC([*])=O)cc1,False,True,False
637,[*]CC=Cc1ccc(OC(=O)CCCCCCCCC(=O)NNC([*])=S)cc1OC,True,True,False
638,[*]CC(=O)[Si]([*])(CC)CNC(=O)CCCCC(=O)NC,True,True,False
639,[*]C/C=C/c1c(C(=O)OCCOCC([*])=O)ccc(Cl)c1-c1ccccc1,True,True,False
640,[*]Cc1ccc(NC(=O)c2ccc(C(=O)Oc3ccc(S[*])cc3)cc2)c(C(=O)O)c1,True,True,False
641,[*]CCOC(=O)NOc1ccc(S(=O)(=O)c2ccc(OCC)cc2)cc1CO[*],True,True,False
642,[*]CCCOC(=O)NCC(C)CCCC/C=C/C(CC)C([*])=O,True,True,False
643,[*]C(C)C([*])=O)c1cc(C)c(NC(=O)Nc2ccccc2)cc1OCCCCCCCC,False,True,False
644,[*]C(=O)c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc([*])cc3I)cc2)cc1,True,True,False
645,[*]CC1(C)COC([*])(C)C(=O)N(CCCOc2ccc(C(=O)Oc3ccccc3)cc2)C(=O)OC(=O)C1(C)C,True,True,False
646,[*]CC(CC)(C[*])c1ccc(-c2ccc(C(C)(C)CC(F)(F)F)cc2)cc1,True,True,False
647,[*]Oc1cc(CCCCCCCCCC)c(NC(=O)c2cccc([*])n2)cc1OC,True,True,False
648,[*]CCCCCCOc1ccc(NC(=O)c2cc(-c3ccc(S([*])(=O)=O)cc3)cc(C(C)C)c2)cc1,True,True,False
649,[*]/C=C/c1cc(Br)c(S(=O)(=O)c2ccc(C(=O)OCC(F)(F)C(F)(F)OC([*])=O)cc2)cc1OC,True,True,False
650,[*]C(=O)c1ccc(OC(=O)c2ccc(-c3ccc(C(=O)N(c4ccc(O[*])cc4)[N+](=O)[O-])cc3)c([N+](=O)[O-])c2)cc1,True,True,False
651,[*]Oc1ccc(CC(=O)NC(C)NNC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False
652,[*]CC([*])C(=O)Oc1c(F)cc(C(F)(F)F)cc1OCCCC(F)(F)F,True,True,False
653,[*]N=P([*])(C)CCCCCCCCCCc1ccc(C2(c3ccc(F)cc3)C(=O)CC3CCCC2)cc1,False,True,False
654,[*]N=C(=O)c1ccc(-c2ccccc2NC([*])=O)c(Cl)c1,False,True,False
655,[*]CC([*])COc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2Oc2cccc(C(F)(F)F)c2)cc1,True,True,False
656,[*]C(C)C(=O)NNC(=O)OCCCCC(C)COC(=O)c1ccc(C([*])(F)F)cc1,True,True,False
657,[*]CCCOc1ccc(P(C)(=O)c2ccc(Oc3ccc(C=[*])cc3)cc2)cc1,True,True,False
658,[*]CCCCCCN1CCCN(CCCCCNC(=O)c2ccc(OC(=O)CCCCCCCCCCCCC(=O)N[*])cc2)CC1C,True,True,False
659,[*]Oc1ccc(C2(c3ccc(OC(=O)/C=C/C([*])C)c(C)c3)CC2=O)cc1I,True,True,False
660,[*]/C=C/c1ccc(-c2ccc(SC(=O)c3ccc(C(=O)O[*])c(C)c3)cc2)cc1OC(C)(C)C,True,True,False
661,[*]c1ccc(C(CCCC)CCNc2ccc([*])s2)cc1,True,True,False
662,[*]CC(=O)NCC(CC#N)CCc1cccc(/N=N/c2ccc(C(=O)O[*])cc2)c1,True,True,False
663,[*]Nc1cc(/C=C(\C)c2cccc(OC([*])=O)c2)cc(OCC(C)(C)C#N)c1,True,True,False
664,[*]CNC(=O)CCCCC(=O)NCCCOC(=O)c1cc(C(=O)N[PH]([*])(C)C)ccc1O,True,True,False
665,[*]Cc1ccc(Cc2ccc(-c3cc([*])cc(-c4ccc(O)cc4)c3)cc2)cc1,True,True,False
666,[*]Cc1ccc(C(=O)COCCCCCCC(=O)Oc2ccc(O[*])cc2)cc1C,True,True,False
667,[*]CCCCCCNC(=O)c1ccc(C([*])(C(=O)O)Oc2ccc(OC)cc2)cc1,True,True,False
