sample_id,smiles,is_valid,is_unique,in_training_set,target_tg,sampling_temperature
394,[*]CC(C)(C)N[SiH]([*])CCCC1CCN(C(=O)OCc2ccc(C)cc2)C1=O,True,True,False,500.0,0.8
395,[*]C/C=C(/[*])c1ccc([N+](=O)[O-])cc1-c1ccc(CC)cc1,True,True,False,500.0,0.8
396,[*]CC(CC(=O)Nc1ccc(OCCCCCC#CCOCCN[*])cc1)c1ccccc1,True,True,False,500.0,0.8
397,[*]CC(F)(F)C(F)(F)Oc1c(S(=O)(=O)Oc2ccc([*])cc2)ccc(C(=O)O)c1,True,True,False,500.0,0.8
398,[*]=Cc1ccc(-c2ccc(/N=C/c3ccc(C(=O)OCCCCCC)cc3C(=O)c3ccccc3O[*])cc2)cc1,True,True,False,500.0,0.8
399,[*]CCCCC(CC(=O)OCC(C)(C)C)OS(=O)(=O)c1cccc(O[*])c1,True,True,False,500.0,0.8
400,[*]CCOc1ccc(P(C)(=O)c2ccc(OCCCCNC([*])=O)cc2)cc1,True,True,False,500.0,0.8
401,[*]CC(C)CCCCOC(=O)c1ccccc1Oc1ccc2c(c1)C(=O)N(c1cc(OCCCCCCOC(=O)c3ccc4c(c3)C(=O)N(C([*])=O)CCCCCCCCCCCCCCCCCCCCCCCC(C)CC3)ccc1C(=O)OC(C)(C)C)C2,False,True,False,500.0,0.8
402,[*]CC([*])C(=O)OCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(/C=C/C(=O)Oc4ccccc4)cc3)cc2)cc1,True,True,False,500.0,0.8
403,[*]C#Cc1ccc(CCCCCCCCCCC([*])=O)cc1,True,True,False,500.0,0.8
404,[*]C(=O)c1ccc2c(c1)c1nc([*])c(CCl)c(OCC(=O)Oc3ccc(C)cc3)c1)C2=O,False,True,False,500.0,0.8
405,[*]CCCCCOC(=O)c1ccc(NC(=O)CCCCCCOc2ccc(S([*])(=O)=O)cc2CCCCCC)cc1,True,True,False,500.0,0.8
406,[*]CC([*])(C)C(=O)NCCCCCC(=O)NC[SiH](C)C(=O)CC,True,True,False,500.0,0.8
407,[*]COc1ccc(-c2ccc(OC(=O)Nc3cc(CNC(=O)c4ccccc4)ccc3Cl)cc2)c([*])c1,True,True,False,500.0,0.8
408,[*]NC(=O)c1ccc([Si](C)(C)CCCCCC(CC([*])=O)C(=O)OCCC)cc1,True,True,False,500.0,0.8
409,[*]CC1CCC(N2C(=O)c3ccc(C(=O)Oc4ccc5c(c4)C(=O)N(C([*])=O)C5=O)cc3C2=O)C(OC)(C)C1,True,True,False,500.0,0.8
410,[*]C/C=C/c1ccc([Si](C)(C)c2ccc(N=[*])cc2)c(C(=O)O)c1,True,True,False,500.0,0.8
411,[*]CCCCc1nc(SC)c(/C=N/c2ccc3c(c2)C(=O)N([*])C3=O)c(OCC(C)=O)c1,True,True,False,500.0,0.8
412,[*]CC([*])(C)C(=O)OCCCCCCCCCCO[Si](C)(C)CC,True,True,False,500.0,0.8
413,[*]C(=O)Oc1ccc(S(=O)(=O)CC(F)(F)C(F)(F)CCCCCCN2CCC([*])CC2)cc1,True,True,False,500.0,0.8
414,[*]CCCCCN(C)C=CC/C=C/CCC(=O)N[*],True,True,False,500.0,0.8
415,[*]C=C(CCCCCCCC)COC(=O)c1ccc(Sc2cccc(C([*])=O)c2)cc1,True,True,False,500.0,0.8
416,[*]CC([*])(C)C(=O)OCCCN(C)c1ccc(C(C)(C)C)cc1NC(=O)CCCCCCC(F)(F)F,True,True,False,500.0,0.8
417,[*]CCCCCCCCCCCCCOC(=O)Nc1cccc(OCCNS(=O)(=O)c2ccc(N[*])cc2)c1,True,True,False,500.0,0.8
418,[*]CC([*])CCCCCC(=O)Nc1cccc(C(O)CC)c1,True,True,False,500.0,0.8
419,[*]c1ccc(N(c2ccc(C(=O)NNC([*])=O)cc2)c2ccc3[nH]c3ccccc23)c(OCC(=O)O)c1,False,True,False,500.0,0.8
420,[*]COCCCCCOC(=O)c1cccc(NC(=O)NCCC(C)C(=O)O[*])c1,True,True,False,500.0,0.8
421,[*]Nc1ccc(-c2ccc(NC(=O)c3cccc(P(=O)(c4ccc(OC([*])=O)cc4)C(F)(F)F)c3)c(OC)c2)cc1OC(F)(F)F,True,True,False,500.0,0.8
422,[*]Nc1ccc(C(=O)c2ccc3c(c2)N(c2ccc([*])cc2)C3=O)cc1OC,True,True,False,500.0,0.8
423,[*]C#Cc1ccc(Oc2ccc(C(=O)OC3CCC(/C=N/c4ccc(O[*])cc4)C3)cc2)c(C)c1,True,True,False,500.0,0.8
424,[*]Cc1ccc(C(=O)OC2CCCC([SH]([*])CN(c3ccccc3)C(C)C2)cc1,False,True,False,500.0,0.8
425,[*]NC(C)CC[Si]([*])(C)c1cccc(S(=O)(=O)CCCCCCCCCC)c1,True,True,False,500.0,0.8
426,[*]CCCCCC(O)COC(=O)c1ccc(CC[N+](C)(C)c2ccc(S(=O)(=O)O[*])cc2)cc1,True,True,False,500.0,0.8
427,[*]C([*])CS1CCC(C(=O)c2ccc(/C=N/c3ccccc3)cc2)CC1,True,True,False,500.0,0.8
428,[*]CCCCc1ccc(C(=O)NC(F)(F)C([*])(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,True,True,False,500.0,0.8
429,[*]COc1ccc(C2(c3ccc(OC(=O)CCC(C)NC(=O)O[*])cc3)C2(F)Cl)cc1,False,True,False,500.0,0.8
430,[*]Nc1ccc(CCNC(=O)OCCCCOc2ccc(S([*])=O)cc2)c(N)c1,True,True,False,500.0,0.8
431,[*]Oc1ccc(/C=N/C=C/c2cccc(OC(=O)CCCSC([*])=O)c2)cc1,True,True,False,500.0,0.8
432,[*]C(=O)OCC1CCC(CC[Fe]([*])(C#N)C#N)C(c2ccccc2)C1,True,True,False,500.0,0.8
433,[*]C(=O)Oc1c(C)cc(OC(=O)c2cccc(OC([*])=O)c2)cc1F,True,True,False,500.0,0.8
434,[*]CC([*])(C)C(=O)Oc1ccc(OC(F)(F)c2ccc(C)c(OC)c2)cc1OCCCCCC,True,True,False,500.0,0.8
435,[*]CCCCCCOC(=O)C(c1ccccc1)Oc1cc(OCC(F)(F)F)c(C)c(N2C(=O)c3ccc([*])cc3C2=O)c1,True,True,False,500.0,0.8
436,[*]Oc1ccc(C(C)(C[N+](C)(C)C)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,500.0,0.8
437,[*]Oc1cc(CCC(C)C)c(-c2ccc(OCc3cc(Br)c(O[*])c(C)c3)cc2CCCCCCCCCCCCC)cc1,True,True,False,500.0,0.8
438,[*]C(=O)Nc1cccc2c(COC(=O)c3ccc([*])cc3)cccc2n1c1cccc31,False,True,False,500.0,0.8
439,[*]C(C)CC(=O)N([*])COC(=O)c1ccc(/N=N/c2ccc(C)cc2)cc1,True,True,False,500.0,0.8
440,[*]CCCCc1ccccc1CC(=O)NCCCCCCNC(=O)Cc1ccc(C#Cc2ccc(O[*])cc2C)cc1,True,True,False,500.0,0.8
441,[*]CCCCCN1CC(C)(CNC(=O)c2ccc(N([*])C(=O)OCC)cc2)CC1=O,True,True,False,500.0,0.8
442,[*]Cc1ccc(Cc2ccc(N3CC(=O)OC([*])C3)cc2)cc1,True,True,False,500.0,0.8
443,[*]CC#CC(=CCCCCCCCC)C(=O)OCC(F)(F)C(F)(F)C(=O)O[*],True,True,False,500.0,0.8
444,[*]CCCCc1ccc(C(=O)c2cccc(C(=O)Nc3c(C)cc(N=[*])cc3Cl)c2)cc1,True,True,False,500.0,0.8
445,[*]CC([*])(C)C(=O)c1c(C(=O)OC)cc(C)cc1C(=O)N(CC)CCCC,True,True,False,500.0,0.8
446,[*]C=C([*])C(=O)NCCCCCCNCC(CC)CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O)ccc2c1,True,True,False,500.0,0.8
447,[*]CC(=O)Oc1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(OC(=O)c5ccc([*])cc5)cc4C3=O)cc2)cc1,True,True,False,500.0,0.8
448,[*]CCCCCCN(CC(=O)OCC)C(=O)CCCCC(=O)N(C)CCC(F)(F)C(F)(F)C(F)(F)COC([*])(C)C,True,True,False,500.0,0.8
449,[*]CCC(=O)NC(=O)CCCCC(C)CCNC(=O)c1ccc(C(=O)N[*])cc1,True,True,False,500.0,0.8
450,[*]Nc1ccc(S(=O)(=O)Nc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(C(C)(C)CC3CCCCCCCCCCCC([*])=O)=C3)cc2)cc1,False,True,False,500.0,0.8
451,[*]C=C(OCCCCCCCC)C(=O)OC(=O)c1ccccc1Nc1ccc(N([*])C)cc1,True,True,False,500.0,0.8
452,[*]Oc1cccc(/C=C/c2ccc(OC(=O)c3ccc(SCCCCCc4ccc([*])cc4C)cc3)cc2)c1,True,True,False,500.0,0.8
453,[*]CCc1ccc(Oc2cc(C)c(S(=O)(=O)c3ccccc3)c(C(=O)OCC([*])CCCCCCCCC)c2)cc1,True,True,False,500.0,0.8
454,[*]CC(C)CCOC(=O)NC(C)C(=O)SSc1ccc(CCCCCCCNC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False,500.0,0.8
455,[*]C([*])OC(=O)S1C=C(CC(=O)NNC(=O)Oc2cccc(N=[*])c2)C(=O)OCCCCC1,True,True,False,500.0,0.8
456,[*]CNC(=O)Cc1ccc(COC(=O)NCCCCCCCCCCSC([*])=O)cc1C(=O)OC,True,True,False,500.0,0.8
457,[*]C1CC(C)NC(=O)C1=CC(=[*])CC,True,True,False,500.0,0.8
458,[*]O[Si]([*])(C)CC(=O)Oc1ccc(OCC)c(Oc2ccc(Cl)cc2)c1,True,True,False,500.0,0.8
459,[*]Cc1ccc(C(C)(C)c2ccc(C#Cc3ccc(-c4ccc([*])cc4)cc3)c(C(C)(C)C)c2)cc1,True,True,False,500.0,0.8
460,[*]Nc1c(C)cc(/C=C/c2ccc(C([*])CC)cc2)c(C)c1C,True,True,False,500.0,0.8
461,[*]CCCCCOc1ccc(C([*])(C)C)cc1-c1ccc(-c2ccccn2)cc1,True,True,False,500.0,0.8
462,[*]CC([*])C(=O)OCCCCCC#CC,True,True,False,500.0,0.8
463,[*]Oc1cccc(Oc2ccc(C(C)c3ccc(/C=N/c4ccc(C([*])=O)cc4)cc3)cc2)c1,True,True,False,500.0,0.8
464,[*]CC(=O)OCCCCC(=O)Oc1ccc(/C(=N/C(=O)O[*])c2ccccc2O)cc1,True,True,False,500.0,0.8
465,[*]Oc1ccc(OC(=O)c2ccc(Oc3ccc(S(=O)(=O)Oc4ccc(/C=N/c5ccc([*])cc5)cc4)cc3)c(C)c2CC(C)(C)O)c2ccccc12,True,True,False,500.0,0.8
466,[*]CCCCCCCCCCOC(=O)NNC(=O)c1ccc([*])cc1,True,True,False,500.0,0.8
467,[*]CC/C=C/C1CC(=O)N(CCCCCCCCCCC(=O)Nc2ccc(OCC(=O)O[*])cc2)C1,True,True,False,500.0,0.8
468,[*]CCCCOc1ccc(NC(=O)OC(=O)CCCCC(C)(C)CC(=O)N([*])C)cc1,True,True,False,500.0,0.8
469,[*]/C=C(/[*])C=C/c1ccc(C(=O)NC(C)COc2ccccc2[N+](=O)[O-])cc1,True,True,False,500.0,0.8
470,[*]CC([*])C(=O)Nc1ccc(N(C)CCC)cc1,True,True,False,500.0,0.8
471,[*]Cc1cc(C(C)CCC(F)(F)F)c(S([*])(=O)=O)cc1C,True,True,False,500.0,0.8
472,[*]Cc1ccc(OC(=O)OCC)c(OCC([*])=O)c1C,True,True,False,500.0,0.8
473,[*]c1ccc(CCCCCC)c(-c2ccc(C([*])(C)C)cc2)c1,True,True,False,500.0,0.8
474,[*]CC(C)C(=O)OCCOS(=O)(=O)CCNC(=O)CCCC(CC(=O)O[*])C(=O)O,True,True,False,500.0,0.8
475,[*]C(COc1ccc(C#Cc2ccc(OC)cc2)cc1Br)=C(C)C([*])OCCOC,True,True,False,500.0,0.8
476,[*]OC(=O)CCCCCc1ccc(C(=O)OC(=O)N([*])c2ccc(C=CCC(F)F)cc2)cc1,True,True,False,500.0,0.8
477,[*]Nc1cc(Br)c(NC(=O)C[Si]([*])(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(C(F)(F)F)c1,True,True,False,500.0,0.8
478,[*]CC([*])c1cccnc1OC(=O)COc1ccc(-c2ccc(OCCCCCON3CC(OC)COC3=O)cc2)cc1,True,True,False,500.0,0.8
479,[*]Cc1ccc(C#Cc2cc(C(=O)OCC)c([*])o2)cc1Cl,True,True,False,500.0,0.8
480,[*]CCC(C)(C)CCCCCCCCCNC(CCC([*])C)C(=O)OCC,True,True,False,500.0,0.8
481,[*]/C=C(\Oc1ccc(NCC)cc1)N([*])c1ccc(C)cc1,True,True,False,500.0,0.8
482,[*]CC(CCCCCCCCCCOc1ccc(CNC(=O)O[*])c(Cl)c1)CCCC,True,True,False,500.0,0.8
483,[*]CC(F)(F)C(F)(F)COc1ccc(C(C(=O)C(=O)OCCCC)c2ccc(O[*])cc2)cc1,True,True,False,500.0,0.8
484,[*]CC(COc1ccccc1)CCCCCCCCCCC(=O)N([*])C=C,True,True,False,500.0,0.8
485,[*]CCCNC(=O)CCCCSC(=O)Nc1cccc(C(=O)O[*])c1,True,True,False,500.0,0.8
486,[*]CCN(C)C(=O)CCCCCCCCCCCCOc1ccccc1/C=C/CCOC([*])=O,True,True,False,500.0,0.8
487,[*]CCCOC(=O)c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(C(C)(C)c4ccc(N=[*])cc4)cc2)c2cc(C(C)(C)C)cc(-c3ccccc3)c2)cc1,False,True,False,500.0,0.8
488,[*]Nc1ccc(C/C=C/C(=O)Nc2ccc(C([*])=O)cc2S(=O)(=O)O)c(-c2ccccc2)c1,True,True,False,500.0,0.8
489,[*]C(=O)c1ccc(/C=C/C(=O)Oc2ccc(-c3ccc(O[*])cc3)cc2-c2ccccc2)c(C(=O)Sc2ccc(C)cc2)c1,True,True,False,500.0,0.8
490,[*]CCCCCCOC(=O)CCCCC(=O)c1ccc(Oc2ccccc2Sc2ccc(-c3ccc(O[*])cc3)cc2)cc1,True,True,False,500.0,0.8
491,[*]C#Cc1cc(NC(=O)NCCCCCCCCN)cc([*])c1,True,True,False,500.0,0.8
492,[*]Cc1ccc(C([*])(c2ccc(OC)cc2)c2ccc(S(=O)(=O)C3=CC=C3)cc2)cc1C,True,True,False,500.0,0.8
493,[*]N=P([*])(C)OCCC1CCC(C(=O)OCCCCCCCCC[PH](=O)(C)CC)N1,True,True,False,500.0,0.8
494,[*]CC([*])(C)C(=O)Nc1ccc(NC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CN(C)c2ccc([N+](C)(C)C)cc2)cc1,True,True,False,500.0,0.8
495,[*]CCCCCC(=[*])NCCCOC(=O)c1ccc(C(=O)COC)cc1,True,True,False,500.0,0.8
496,[*]O[Si](C)(C)OC(C)c1cc([*])s1,False,True,False,500.0,0.8
497,[*]OCCC([*])=CCCOCCCCCCCC,True,True,False,500.0,0.8
498,[*]Nc1ccc(C(=O)NNC(=O)CCCCCCCCC(=O)Oc2ccc([*])cc2)c(OCCc2ccccc2)c1,True,True,False,500.0,0.8
499,[*]CCCCCCOc1ccc(S(=O)(=O)C(C)(C)CC)c(C(=O)OC(C)CC)c1[*],True,True,False,500.0,0.8
500,[*]Cc1ccc(C(c2ccc(NC(=O)C(C)CCC([*])=O)cc2)c2ccc([N+](=O)[O-])cc2)cc1,True,True,False,600.0,0.8
501,[*]c1ccc(C)cc1Oc1ccc([Si]([*])(C)CCCCCCCc2ccc(C(F)(F)F)cc2)cc1,True,True,False,600.0,0.8
502,[*]COc1ccc(C(=O)OCCOC(=O)CCCCCCc2ccc(Oc3ccc(-c4ccc(OC([*])=O)cc4)cc3)cc2)cc1,True,True,False,600.0,0.8
503,[*]C1C(=O)c2cccc(Oc3ccc4c(c3)C(=O)N(CC(=O)c4ccccc3[PH]([*])(C)C)C4=O)c2=O)C1=O,False,True,False,600.0,0.8
504,[*]/C=C/c1ccc(NC(=O)CSc2ccc(C([*])(C)=O)cc2)cc1,False,True,False,600.0,0.8
505,[*]C(=O)CCC(C)(C)C(=O)Oc1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)Oc2ccc([*])cc2)c(O)c1,True,True,False,600.0,0.8
506,[*]CC(C(=O)NCCCCCCCCNNC(=O)c1cccc(S(=O)(=O)OCC(C)(C)C)c1)N([*])C#C,True,True,False,600.0,0.8
507,[*]CC([*])OCCOC(=O)c1ccc([N+](=O)[O-])c(CCCCCCCCCCCCC)c1,True,True,False,600.0,0.8
508,[*]C(=O)Oc1ccc(C(CC([*])=O)C(=O)Nc2ccccc2)cc1,True,True,False,600.0,0.8
509,[*]C(CCCCc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1)c1ccc(CC=C)cc1,True,True,False,600.0,0.8
510,[*]CCCC(=O)Nc1ccc(Sc2ccc(NC(=O)OCCNC(=O)CCCCCCCCC(=O)Nc3ccccc3C(=O)N[*])cc2)cc1,True,True,False,600.0,0.8
511,[*]CC([*])(C)C(=O)OCC(CC)CN(CCCCCCCC)c1ccc(C(=O)O)cc1,True,True,False,600.0,0.8
512,[*]c1ccc(C(=O)NNC(=O)Cc2ccc(Cc3nnc(C([*])=O)cc3Cl)cc2)c(Cl)c1,True,True,False,600.0,0.8
513,[*]/C=C/c1ccc(-c2c(C)cc(S([*])=O)c(OC)c2)cc1C(C)C,True,True,False,600.0,0.8
514,[*]CCCCCCCCOc1ccc(/C=C/C(=O)NCCCO)c(C([*])=O)c1,True,True,False,600.0,0.8
515,[*]CC[Se](C)CCCOC(=O)Nc1ccc(C)c([*])c1,True,True,False,600.0,0.8
516,[*]Oc1ccccc1NC(=O)c1ccc(-c2ccc(P(=O)(c3ccc(F)cc3)c3ccc(C(F)(F)C(F)(F)F)c(S([*])(=O)=O)c3)cc2)cc1,True,True,False,600.0,0.8
517,[*]Nc1cc(NC(=O)OCC(F)(F)F)c(/C=N/P(=O)(O[Na])Oc2ccc(C([*])=O)cc2)cc1,True,True,False,600.0,0.8
518,[*]COc1ccc(C2([*])CCC(C(=O)OC(C)c3ccc(F)cc3)C2(F)F)cc1OC,True,True,False,600.0,0.8
519,[*]CC([*])c1ccc2c(c1)C(=O)N(c1ccc(CC[N+](C)(C)C(=O)OC)cc1)C2=O,True,True,False,600.0,0.8
520,[*]C[Se](C)CNC(=O)CCCCC(=O)Sc1ccc(C([*])=O)cc1,True,True,False,600.0,0.8
521,[*]C#Cc1ccccc1OC(=O)c1cccc(SCCCCCOCCCCN2C(=O)c3ccc([*])cc3C2=O)c1,True,True,False,600.0,0.8
522,[*]C(=O)O[SiH](CC=O)CCCCCC(=O)NCc1ccc(C([*])=O)cc1,True,True,False,600.0,0.8
523,[*]CC=CCN(CCNC(=O)CC/C=C/c1ccc([*])cc1)C1CCC(=O)N(C)C(=O)C1,True,True,False,600.0,0.8
524,[*]C(Cl)=C(OCC)c1ccc(N([*])C[Si](C)(C)C)cc1,True,True,False,600.0,0.8
525,[*]Oc1ccc(C(C)(C)c2ccc(/C=N/c3ccc(OC(=O)c4ccc([*])cc4)cc3)cc2)c(Cl)c1O,True,True,False,600.0,0.8
526,[*]CC([*])(C)C(=O)OCCOc1ccc2nc(CCCCCCCCCC)cc(-c3ccc(C)cc3)c2)cc1,False,True,False,600.0,0.8
527,[*]Nc1ccc(NC(=O)CC(C)(CC(C)CCCCCC)C(=O)N[*])c(SC)c1,True,True,False,600.0,0.8
528,[*]CNC(=O)C(CC(C)(C)CCCCC(=O)N[*])OCCOCC,True,True,False,600.0,0.8
529,[*]N=C(C(=O)NCC=C)CC([*])c1ccc(OC)cc1,True,True,False,600.0,0.8
530,[*]Oc1ccc(OC(=O)c2cc3cc(OC4(OC(F)(F)F)OC(=O)c5ccc(C([*])=O)cc5C4=O)ccc3c(C)(C)C)c(Cl)c2)cc1Cl,False,True,False,600.0,0.8
531,[*]CC(=O)c1ccc(C(=O)Oc2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(O[*])c(OCCCCCC)c3)cc2)cc1,True,True,False,600.0,0.8
532,[*]Cc1ccc(-c2ccc(NC(=O)c3cccc(C4([*])OC(=O)c5ccccc54)c3)cc2)cc1,True,True,False,600.0,0.8
533,[*]C(=S)N[Se]C(=O)c1ccc(OC(=O)c2ccc3c(c2)C(=O)N([*])C3=O)c(CCOCC)c1,True,True,False,600.0,0.8
534,[*]CCCCCCCCSSC(=O)NCCCCC1CC(N2CC(C#N)C2C)C(=O)C1[*],True,True,False,600.0,0.8
535,[*]CNC(Cl)(C)C(=O)OCCCCC(C)C([*])=O,True,True,False,600.0,0.8
536,[*]CC(C)(C)C(=O)Nc1ccc(NC(=O)c2cccc(C(=O)OC(=O)C([*])=O)c2)cc1,True,True,False,600.0,0.8
537,[*]OCCCCCCCCS(=O)(=O)c1ccc(/C=C/C24CC4C(C[*])C3)cc2)cc1,False,True,False,600.0,0.8
538,[*]C=C([*])CN(CC)C(=O)c1ccc2cc(F)ccc2c1,True,True,False,600.0,0.8
539,[*]CC(=O)OCCc1ccc(NC(=O)[Si](C)(CCC(=O)OC)c2ccc3c(c2)C(=O)N(c2ccc([*])cc2)C3=O)cc1,True,True,False,600.0,0.8
540,[*]/C=N/CCSC(=O)OCc1ccc(C)cc1NC(=O)O[*],True,True,False,600.0,0.8
541,[*]CCCN(CCCCCCCCCOc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc([*])cc3)cc2)cc1)Oc1ccc(C(C)(C)C)cc1,True,True,False,600.0,0.8
542,[*]CCCCC(=O)NCCCCCCNC(=O)CCCCCCCOCC(=O)O[*],True,True,False,600.0,0.8
543,[*]Nc1cc(CC(CC)C)c([*])cc1N,True,True,False,600.0,0.8
544,[*]CC(C)C(=O)OCCCCCCCCCCNSOCO[*],True,True,False,600.0,0.8
545,[*]C(C(=O)NCCCCCCCCCCN)C(=O)c1ccc([*])s1,True,True,False,600.0,0.8
546,[*]OCCCCCCCCCCc1ccccc1CC(Oc1ccc(S([*])(C)=O)cc1)CC(C)C,True,True,False,600.0,0.8
547,[*]CS(=O)(=O)C(COC(C)(C)C)C([*])Cl,True,True,False,600.0,0.8
548,[*]CCCC(=O)NCc1ccc(S(=O)(C)c2ccc(NC([*])=O)cc2)cc1,True,True,False,600.0,0.8
549,[*]CC(C)(CCCC(=O)N[*])P(=O)(O)OCCOC(=O)c1ccc(Cl)c(NC(=O)OC)c1,True,True,False,600.0,0.8
550,[*]CC(CC)(CC([*])=O)C(=O)Oc1ccc(OC(=O)C(C)O)cc1,True,True,False,600.0,0.8
551,[*]NC(CC(=O)O)c1ccc(OC(=O)CCCCCOc2ccccc2C([*])=O)cc1S(=O)(=O)O,True,True,False,600.0,0.8
552,[*]COC(=O)Nc1ccc(NC(=O)CC(=O)NCCCCCCC)c([*])c1,True,True,False,600.0,0.8
553,[*]CCCCCCCCCN1C(=O)c2ccc(C(OC(=O)CCCCC(=O)N[*])c3ccc(B)cc3)cc2C1=O,True,True,False,600.0,0.8
554,[*]Nc1ccc(Oc2ccc(-c3ccc(I)cc3)c(N)c2[*])c(CCCC)c1,True,True,False,600.0,0.8
555,[*]Nc1ccc(/C=C/N2CCCCC2C([*])=O)cc1CC,True,True,False,600.0,0.8
556,[*]CCCCCCCOc1ccc(OCc2ccc(C(=O)Oc3ccc([*])cc3)cc2CCCCCCCCCCCC)cc1,True,True,False,600.0,0.8
557,[*]c1ccc([*])c(-c2ccc(N(CC)C(=O)OCCCCCCCC)cc2)c1,True,True,False,600.0,0.8
558,[*]O[Si]([*])(C)NC(=O)C1CCC1(C)O,True,True,False,600.0,0.8
559,[*]CCCCOc1ccc(NC([*])=O)c(S(=O)(=O)c2ccc(N3C(=O)c4ccc(OC(C)=O)cc4C3=O)cc2)c1,True,True,False,600.0,0.8
560,[*]CCCCCCCCOc1ccc(C(=O)Nc2ccc(CS(=O)(=O)c3ccccc3NC([*])=O)cc2)cc1,True,True,False,600.0,0.8
561,[*]OC1([*])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1F,True,True,False,600.0,0.8
562,[*]Oc1ccc(N(C(=O)c2ccc(OC(=O)CCCCC([*])=O)cc2)[Si](C)=O)cc1,True,True,False,600.0,0.8
563,[*]CC([*])(C)C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(C)(C)C)cc2)C3C)cc1,True,True,False,600.0,0.8
564,[*]C=C(COC(C)=O)c1cc([*])ccc1CCCCCC,True,True,False,600.0,0.8
565,[*]C#Cc1ccc(O[*])c(C(=O)OCCCCCCCCCC)c1,True,True,False,600.0,0.8
566,[*]CC[Si](C)(C)C(=O)NCCCCCCCCCSCCNC(=O)c1ccc(C(=O)O[*])cc1,True,True,False,600.0,0.8
567,[*]OC=C(/[*])CCOc1ccc(OCCCCCC)cc1,True,True,False,600.0,0.8
568,[*]N=S([*])c1ccc(COCc2ccc(-c3nc(N(C)CCCCCCCC)c(OC)cc3C)cc2)cc1,True,True,False,600.0,0.8
569,[*]CC([*])(C=O)Cc1ccc(OCCCCCCC)cc1,True,True,False,600.0,0.8
570,[*]CCC([*])c1ccc(OCCCCCC#N)c(Sc2ccc([N+](=O)[O-])cc2)c1,True,True,False,600.0,0.8
571,[*]CC([*])(C)C(=O)OC(CO)C(Cl)OCCCCCOC(OC)c1ccccc1-c1ccc(F)cc1,True,True,False,600.0,0.8
572,[*]CCCCCC1CCN(C(=O)c2ccc(C(=O)NCCCCCCNC(=O)O[*])cc2)C(=O)O1,True,True,False,600.0,0.8
573,[*]C[Si]([*])(C)CCC(F)(F)Oc1ccncc1F,True,True,False,600.0,0.8
574,[*]CC([*])(C)CNC(=O)c1ccccc1OC(=O)Oc1ccc(/N=N/c2ccc(C3(c4ccc(C#N)cc4)OCCCCCCC2)cc1,False,True,False,600.0,0.8
575,[*]NCC(=O)C(CCCCCC)c1ccc(S(=O)(=O)C(=S)N[*])cc1,True,True,False,600.0,0.8
576,[*]CC=CC(COC(=O)c1cccc(NC(=O)OCCCCCCCCCCCCCC)c1)C([*])=O,True,True,False,600.0,0.8
577,[*]Oc1ccc(NC(=O)[Si](C)(C)NCCCC(=O)Nc2cccc(OC([*])=O)c2)cc1,True,True,False,600.0,0.8
578,[*]C(=O)OCc1ccc(OC(=O)c2ccc3c(c2)c2cc(C(=O)N([*])CBr)ccc2n2C(=O)O[Na])cc1,False,True,False,600.0,0.8
579,[*]OC1=Cc2cc(C([*])=C(CC)CC)ccc2O1,True,True,False,600.0,0.8
580,[*]c1ccc(C(C)(C)CCN2C(=O)c3ccc(C([*])(C)C)cc3C2=O)cc1,True,True,False,600.0,0.8
581,[*]CC([*])C(=O)NC(C)(C)CCc1nnc(-c2cc(OC)c(F)cc2C)cc1,True,True,False,600.0,0.8
582,[*]CCCCCCCCNC(=O)/C=C(/[*])c1ccc(OCCC(=O)OC(C)CCl)cc1,True,True,False,600.0,0.8
583,[*]CCCCCCCCCCCNC(=O)NCCc1ccc(CCCNC(=O)CCCCN(CC)N[*])cc1,True,True,False,600.0,0.8
584,[*]C(Cl)C(=O)O/C=C(/[*])C[Si](C)(C)c1ccccc1,True,True,False,600.0,0.8
585,[*]CC=CCOC(=O)OCC1CCCCC2CC1OC([*])(S)O,False,True,False,600.0,0.8
586,[*]CC([*])(C)C(=O)NNC(=O)c1ccc(F)cc1,True,True,False,600.0,0.8
587,[*]C#CCOC(=O)N/N=C/c1c(Br)cc(C(=O)O[Na])cc1O[*],True,True,False,600.0,0.8
588,[*]CCCCCOC(=O)c1cc(C(C)=NC(=O)[Si](C)(CCCCC)CO[*])c(O)cc1C,True,True,False,600.0,0.8
