sample_id,smiles,is_valid,is_unique,in_training_set,target_tg,sampling_temperature,pred,test_smiles,nn_similarity,nn_train_index,nn_train_smiles,similarity_bin
1393,[*]C=CCc1ccc(C(=O)c2ccc([Se]Oc3cccc(-c4ccc(C([*])=O)cc4)c3)cc2)cc1C,True,True,False,450.0,0.5,383.22467041015625,[*]C=CCc1ccc(C(=O)c2ccc([Se]Oc3cccc(-c4ccc(C([*])=O)cc4)c3)cc2)cc1C,0.36923076923076925,648.0,[*]C(=O)c1cccc(-c2cccc(C(=O)c3ccc(Oc4ccc(Oc5ccc([*])cc5)cc4)cc3)c2)c1,low
1394,[*]C=CC([*])c1ccc(Oc2ccc(C(=O)NCCCCCC)cc2)cc1,True,True,False,450.0,0.5,347.50018310546875,[*]C=CC([*])c1ccc(Oc2ccc(C(=O)NCCCCCC)cc2)cc1,0.45614035087719296,2572.0,[*]CCCNC(=O)c1ccc(Oc2ccc(C(=O)NCC([*])(C)C)cc2)cc1,low
1395,[*]NC(=O)c1ccc(C(=O)Nc2cccc(NC(=O)Oc3ccc([*])c(OCCCCC(C)(C)C)c3)c2)cc1C,True,True,False,450.0,0.5,446.6184692382813,[*]NC(=O)c1ccc(C(=O)Nc2cccc(NC(=O)Oc3ccc([*])c(OCCCCC(C)(C)C)c3)c2)cc1C,0.3783783783783784,6403.0,[*]c1ccc(Oc2ccc(C(=O)Nc3cccc(NC(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c3)cc2)cc1,low
1397,[*]Nc1cc(OC(=O)c2ccccc2C(=O)OCCCCCCCCC)cc(N(C)C(=O)c2ccc([*])cc2)c1,True,True,False,450.0,0.5,352.93731689453125,[*]Nc1cc(OC(=O)c2ccccc2C(=O)OCCCCCCCCC)cc(N(C)C(=O)c2ccc([*])cc2)c1,0.4358974358974359,3386.0,[*]NC(=O)c1ccc(NC(=O)CCCCCCC(=O)Nc2ccc(C(=O)Nc3ccc([*])cc3C(=O)OCCCCCCCCCCCCCCCCCC)cc2)cc1,low
1398,[*]C=C1CC(=O)N(c2ccc(OCCCCC)c(C=[*])c2)C1=O,True,True,False,450.0,0.5,484.7483825683594,[*]C=C1CC(=O)N(c2ccc(OCCCCC)c(C=[*])c2)C1=O,0.34285714285714286,1032.0,[*]C=Cc1ccc2c3ccc([*])cc3n(-c3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c2c1,low
1399,[*]/C=C/C([*])C=C/c1cccc(OCCCCC)c1S,True,True,False,450.0,0.5,341.4921264648437,[*]/C=C/C([*])C=C/c1cccc(OCCCCC)c1S,0.40384615384615385,7124.0,[*]CC([*])c1ccccc1OCCCCCCCC,low
1401,[*]CNC(=O)CCCCCOC(=O)OCC(C)(CSC)C(=O)N[*],True,True,False,450.0,0.5,289.2972717285156,[*]CNC(=O)CCCCCOC(=O)OCC(C)(CSC)C(=O)N[*],0.3389830508474576,2774.0,[*]CNC(=O)CCCCC(=O)NCCC(C)(C)CC([*])C,low
1402,[*]/C=C/c1ccc(OC(=O)c2ccc(C(=O)Nc3ccc(CCOCCN([*])C)cc3)cc2)cc1,True,True,False,450.0,0.5,398.2952270507813,[*]/C=C/c1ccc(OC(=O)c2ccc(C(=O)Nc3ccc(CCOCCN([*])C)cc3)cc2)cc1,0.417910447761194,5829.0,[*]c1ccc(C(=O)Nc2ccc(OC(=O)c3ccc([Si]([*])(C)C)cc3)cc2)cc1,low
1403,[*]C(=N)CC(CNc1ccc(/N=N/c2ccc([2H])cc2)c(S([*])(=O)=O)c1)=C(C)C,True,True,False,450.0,0.5,445.2886352539063,[*]C(=N)CC(CNc1ccc(/N=N/c2ccc([2H])cc2)c(S([*])(=O)=O)c1)=C(C)C,0.24242424242424243,2124.0,[*]CCC(=O)Nc1ccc(N=Nc2ccc(NC([*])=O)cc2)cc1,low
1404,[*]CCC(C)(C)C([*])C(=O)Nc1cccc(C(F)(F)F)c1,True,True,False,450.0,0.5,380.0928039550781,[*]CCC(C)(C)C([*])C(=O)Nc1cccc(C(F)(F)F)c1,0.40384615384615385,1600.0,[*]CC([*])C(=O)Nc1cccc(Cl)c1,low
1405,[*]c1cc(C)c(OCCCC)cc1-c1ccc([PH]([*])(=O)c2cccc(C(=O)Oc3ccc(C(F)(F)F)cc3)c2)cc1S(C)(=O)=O,True,True,False,450.0,0.5,457.2446594238281,[*]c1cc(C)c(OCCCC)cc1-c1ccc([PH]([*])(=O)c2cccc(C(=O)Oc3ccc(C(F)(F)F)cc3)c2)cc1S(C)(=O)=O,0.34615384615384615,7178.0,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)C)cc3)c2)cc1,low
1406,[*]/C=C/CCCCCOC(=O)c1cc(S(=O)(=O)N(C)c2ccc(C#N)cc2)ccc1S([*])=O,True,True,False,450.0,0.5,419.7958679199219,[*]/C=C/CCCCCOC(=O)c1cc(S(=O)(=O)N(C)c2ccc(C#N)cc2)ccc1S([*])=O,0.30864197530864196,1642.0,[*]CC([*])C(=O)OCCCCCCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C#N)cc2)cc1,low
1407,[*]C([*])c1cccc(CO[Na])c1,True,True,False,450.0,0.5,376.3697204589844,[*]C([*])c1cccc(CO[Na])c1,0.4166666666666667,7122.0,[*]CC([*])c1cccc(CO)c1,low
1408,[*]OC(=O)CCCCCC(=O)Nc1ccc([N+](=O)[O-])c(OC(=O)Cc2ccc(C([*])=O)cc2C)c1,True,True,False,450.0,0.5,394.16937255859375,[*]OC(=O)CCCCCC(=O)Nc1ccc([N+](=O)[O-])c(OC(=O)Cc2ccc(C([*])=O)cc2C)c1,0.36,4151.0,[*]OC(=O)CCCCCCCCCCCCCCC(=O)Oc1cc(OC(=O)c2ccc(C)cc2)c([*])cc1OC(=O)c1ccc(C)cc1,low
1409,[*]Nc1ccc(-c2ccc(Oc3ccc(C(=O)NC(C)(C)c4ccccc4)cc3)cc2)cc1C(=O)N[*],True,True,False,450.0,0.5,426.1162414550781,[*]Nc1ccc(-c2ccc(Oc3ccc(C(=O)NC(C)(C)c4ccccc4)cc3)cc2)cc1C(=O)N[*],0.40625,3804.0,[*]Nc1ccc(NC(=O)c2ccc(Oc3ccc(C(c4ccccc4)(c4ccccc4)c4ccc(Oc5ccc(C([*])=O)cc5)cc4)cc3)cc2)cc1,low
1410,[*]CCCC(=O)OCCCCCCOC(=O)Nc1ccc2ccc(C)cc2c1CC(=O)N[*],True,True,False,450.0,0.5,326.453857421875,[*]CCCC(=O)OCCCCCCOC(=O)Nc1ccc2ccc(C)cc2c1CC(=O)N[*],0.421875,3336.0,[*]NC(=O)OCCCCCCCCCCOC(=O)Nc1cc([*])ccc1C,low
1411,[*]CC([*])OC(=O)CCCC(=O)Nc1ccc(C(C)(C)C)cc1,True,True,False,450.0,0.5,339.3548278808594,[*]CC([*])OC(=O)CCCC(=O)Nc1ccc(C(C)(C)C)cc1,0.5319148936170213,1818.0,[*]CC([*])OC(=O)c1ccc(C(C)(C)C)cc1,medium
1412,[*]/C=C(/[*])C(=O)OCCCCCCOc1ccc(P(=O)(OCC)c2ccc(C#N)cc2)cc1,True,True,False,450.0,0.5,315.37139892578125,[*]/C=C(/[*])C(=O)OCCCCCCOc1ccc(P(=O)(OCC)c2ccc(C#N)cc2)cc1,0.4444444444444444,1326.0,[*]CC([*])(C)C(=O)OCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,low
1414,[*]Cc1ccc(N(c2ccccc2)C(=O)c2ccc(C([*])(C)C#Cc3ccccc3)cc2)cc1,True,True,False,450.0,0.5,512.0508422851562,[*]Cc1ccc(N(c2ccccc2)C(=O)c2ccc(C([*])(C)C#Cc3ccccc3)cc2)cc1,0.3559322033898305,3062.0,[*]Cc1ccc(NC(=O)c2ccc(C(=O)NC([*])(C)C)cc2)cc1,low
1415,[*]C=Cc1ccc(C(C)(CC)CCCCCOC(=O)c2ccc(OCCN)cc2)c([*])c1,True,True,False,450.0,0.5,335.8175354003906,[*]C=Cc1ccc(C(C)(CC)CCCCCOC(=O)c2ccc(OCCN)cc2)c([*])c1,0.4864864864864865,1012.0,[*]C=Cc1ccc(OCCCCCCCCCCOC(=O)c2ccc(-c3nnc(-c4ccc(C(=O)OCCCCCCCCCCOc5ccc(/C=C/C([*])=O)cc5)cc4)o3)cc2)cc1,low
1416,[*]CC([*])C(C)(C)C(=O)OC(C[2H])(C(F)(F)F)C(F)(F)F,True,True,False,450.0,0.5,319.66259765625,[*]CC([*])C(C)(C)C(=O)OC(C[2H])(C(F)(F)F)C(F)(F)F,0.36585365853658536,1606.0,[*]CC([*])C(=O)OC(F)(C(F)(F)F)C(F)(F)F,low
1417,[*]c1ccc(N(C)C([*])C)c(OCCCC(C)C)c1,True,True,False,450.0,0.5,385.0458984375,[*]c1ccc(N(C)C([*])C)c(OCCCC(C)C)c1,0.3728813559322034,1023.0,[*]C=Cc1ccc([*])cc1-c1cc(OCCC(C)C)c(OCCC(C)C)cc1-c1ccccc1,low
1418,[*]CC([*])CCCCCCOc1ccc(-c2ccc(C(=O)OCCCCCC)cc2)s1,True,True,False,450.0,0.5,286.8335876464844,[*]CC([*])CCCCCCOc1ccc(-c2ccc(C(=O)OCCCCCC)cc2)s1,0.5357142857142857,1931.0,[*]CC([*])c1ccc(C(=O)OCCCCCC)cc1,medium
1419,[*]CCc1ccc(NC(=O)c2ccc(C(=O)NCC(C)C(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,450.0,0.5,488.4513549804688,[*]CCc1ccc(NC(=O)c2ccc(C(=O)NCC(C)C(=O)c3ccc(C([*])=O)cc3)cc2)cc1,0.49019607843137253,3765.0,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,low
1420,[*]c1cccc(OCCCCC)c1-c1ccc(-c2ccc(C)c([*])c2)c(Sc2ccc(C)cc2)c1,True,True,False,450.0,0.5,381.4406127929688,[*]c1cccc(OCCCCC)c1-c1ccc(-c2ccc(C)c([*])c2)c(Sc2ccc(C)cc2)c1,0.36507936507936506,5709.0,[*]c1ccc(-c2ccc(OCCCCCC)c(-c3cc([*])ccc3OCCCCCC)c2)cc1,low
1422,[*]Cc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc([*])cc2)c2ccccc12,True,True,False,450.0,0.5,448.2543029785156,[*]Cc1ccc(NC(=O)CCCCCCC(=O)Nc2ccc([*])cc2)c2ccccc12,0.46808510638297873,2275.0,[*]CCCCCC(=O)Nc1ccc(NC([*])=O)cc1,low
1423,[*]CC([*])C#CCCCCCCc1ccc(/N=N/c2ccc(C(C#N)=C(CO)COCCCC)cc2)cc1,True,True,False,450.0,0.5,358.1302185058594,[*]CC([*])C#CCCCCCCc1ccc(/N=N/c2ccc(C(C#N)=C(CO)COCCCC)cc2)cc1,0.3116883116883117,3271.0,[*]N=P([*])(OCCOc1ccc(/N=N/c2ccc(CCCC)cc2)cc1)OCCOc1ccc(/N=N/c2ccc(CCCC)cc2)cc1,low
1425,[*]CC(C[*])(C)CCCCCCCNC(=O)C(C)CCCCC(=O)OC,True,True,False,450.0,0.5,318.989501953125,[*]CC(C[*])(C)CCCCCCCNC(=O)C(C)CCCCC(=O)OC,0.38,1591.0,[*]CC([*])C(=O)NCCCCCC(=O)O,low
1426,[*]CC([*])(C)COC(=O)N1CC(C=C)C(=O)C1CCCC,True,True,False,450.0,0.5,364.0379943847656,[*]CC([*])(C)COC(=O)N1CC(C=C)C(=O)C1CCCC,0.2982456140350877,1254.0,[*]CC([*])(C)C(=O)OCC=C,low
1427,[*]C=CC(=O)c1ccc(CCCCNC(=Nc2ccccc2)C(=[*])CCCCO)cc1,True,True,False,450.0,0.5,394.1556396484375,[*]C=CC(=O)c1ccc(CCCCNC(=Nc2ccccc2)C(=[*])CCCCO)cc1,0.2835820895522388,2722.0,[*]CCc1ccc(CCC(=O)NCCCCCCCCCCCCCCCCCCNC([*])=O)cc1,low
1429,[*]NCCCCCCNC(=O)c1ccc(C(=O)ON([*])CCOc2ccc(Br)cc2)c(OC)c1,True,True,False,450.0,0.5,349.57977294921875,[*]NCCCCCCNC(=O)c1ccc(C(=O)ON([*])CCOc2ccc(Br)cc2)c(OC)c1,0.5217391304347826,3512.0,[*]NCCCCCCNC(=O)c1ccc(C([*])=O)cc1Oc1ccc(Br)cc1,medium
1430,[*]C(=O)CCc1ccc(Oc2cccc([Si]([*])(C)CCCC)c2)cc1,True,True,False,450.0,0.5,329.84918212890625,[*]C(=O)CCc1ccc(Oc2cccc([Si]([*])(C)CCCC)c2)cc1,0.36363636363636365,2590.0,[*]CCC[Si]([*])(C)c1cccc(C)c1,low
1431,[*]Cc1ccc([*])c(OCC(=O)Nc2ccc(CCCCCCCC)cc2)c1,True,True,False,450.0,0.5,335.3134155273437,[*]Cc1ccc([*])c(OCC(=O)Nc2ccc(CCCCCCCC)cc2)c1,0.3898305084745763,3061.0,[*]Cc1ccc(NC(=O)CCCCCCCCC(=O)NC([*])(C)C)cc1,low
1432,[*]CC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(O[*])cc2C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,True,True,False,450.0,0.5,367.711669921875,[*]CC(=O)OCCOc1ccc(S(=O)(=O)c2ccc(O[*])cc2C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Br)c1,0.3170731707317073,4978.0,[*]Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(C([*])=O)c2)cc1,low
1434,[*]CCCCCCCCC(=S)Oc1ccc(OC(=O)C(C#N)c2ccc(Cc3ccc(O[*])cc3)cc2)cc1,True,True,False,450.0,0.5,330.80780029296875,[*]CCCCCCCCC(=S)Oc1ccc(OC(=O)C(C#N)c2ccc(Cc3ccc(O[*])cc3)cc2)cc1,0.43103448275862066,2264.0,[*]CCCCC(=O)Oc1ccc(Cc2ccc(OC([*])=O)cc2)cc1,low
1436,[*]COc1ccc(NC(=O)CCCCCC(=O)Oc2nc(S(=O)(=O)COC(=O)c3ccc(O[*])cc3)cc(C)c2)cc1[N+](=O)[O-],True,True,False,450.0,0.5,350.87677001953125,[*]COc1ccc(NC(=O)CCCCCC(=O)Oc2nc(S(=O)(=O)COC(=O)c3ccc(O[*])cc3)cc(C)c2)cc1[N+](=O)[O-],0.330188679245283,4990.0,[*]Oc1ccc(OC(=O)c2ccc(-c3ccc(OCCCCCCCCCC[Si](C)(C)O[Si](C)(C)CCCCCCOC(=O)C([*])C)cc3)cc2)cc1[N+](=O)[O-],low
1437,[*]CC(=O)OCc1ccc(C=C(c2ccc([*])cc2)C(OC(F)(F)F)C(F)(F)F)cc1,True,True,False,450.0,0.5,397.47265625,[*]CC(=O)OCc1ccc(C=C(c2ccc([*])cc2)C(OC(F)(F)F)C(F)(F)F)cc1,0.3384615384615385,3423.0,[*]NC(CCC(=O)OCc1ccc(C(F)(F)F)cc1)C([*])=O,low
1438,[*]c1cc(C)c([N+]([*])c2ccc(C(=O)O)cc2)c(O)c1C,True,True,False,450.0,0.5,491.9706726074219,[*]c1cc(C)c([N+]([*])c2ccc(C(=O)O)cc2)c(O)c1C,0.2909090909090909,2781.0,[*]CNC(=O)c1ccc(C(=O)NCc2cc(C)c([*])cc2C)cc1,low
1439,[*]c1ccc(NC(=O)OC([*])COc2ccc(C(F)(F)F)cc2C([2H])(C)C)o1,True,True,False,450.0,0.5,356.4967041015625,[*]c1ccc(NC(=O)OC([*])COc2ccc(C(F)(F)F)cc2C([2H])(C)C)o1,0.3188405797101449,6057.0,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)C)cc2C(C)C)c(C(C)C)c1,low
1440,[*]OC(=O)c1ccc2c(c1)C(=O)N(C([*])=O)C(=O)Oc1ccc(C2(c3ccccc3)cc1)OC(F)(F)C(F)(F)F,True,True,False,450.0,0.5,500.1865234375,[*]OC(=O)c1ccc2c(c1)C(=O)N(C([*])=O)C(=O)Oc1ccc(C2(c3ccccc3)cc1)OC(F)(F)C(F)(F)F,0.2727272727272727,5199.0,[*]Oc1ccc2c(c1)Oc1cc(OC(=O)c3ccc(C([*])=O)cc3)ccc1C21c2ccccc2-c2ccccc21,low
1441,[*]C=CC(COc1ccc(N(C)CCNC(=O)c2ccc(C([*])=O)cc2)cc1)c1ccccc1,True,True,False,450.0,0.5,395.9886169433594,[*]C=CC(COc1ccc(N(C)CCNC(=O)c2ccc(C([*])=O)cc2)cc1)c1ccccc1,0.35714285714285715,3541.0,[*]NCCN(CCNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C([*])=O)cc2)cc1)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,low
1442,[*]CC([*])OCCc1cccc([Si](=O)(=O)C(C)(C)C)c1,True,True,False,450.0,0.5,323.6966552734375,[*]CC([*])OCCc1cccc([Si](=O)(=O)C(C)(C)C)c1,0.37037037037037035,1833.0,[*]CC([*])OC(=O)c1cccc([Si](C)(C)C)c1,low
1444,[*]CCCCCC[Sn](C)(C)CNC(=O)C(=CCCCCCCC(=O)NCCO)C([*])=O,True,True,False,450.0,0.5,356.9783630371094,[*]CCCCCC[Sn](C)(C)CNC(=O)C(=CCCCCCCC(=O)NCCO)C([*])=O,0.40384615384615385,2220.0,[*]CCCCC(=O)NCCCCCCCCCCNC([*])=O,low
1445,[*]Cc1c(C)cc(OC(=O)C([*])=Nc2ccc(CCCCCCCC(=O)O[Na])cc2C)c(C)c1,True,True,False,450.0,0.5,344.15777587890625,[*]Cc1c(C)cc(OC(=O)C([*])=Nc2ccc(CCCCCCCC(=O)O[Na])cc2C)c(C)c1,0.31746031746031744,5486.0,[*]c1cc(C)c(OC(=O)CCCCCC(=O)Oc2c(C)cc([*])cc2C)c(C)c1,low
1446,[*]CC([*])(C)Oc1cc(C(OC(C)(C)C)C(O)(C)C)ccc1OC(=O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,True,True,False,450.0,0.5,387.752685546875,[*]CC([*])(C)Oc1cc(C(OC(C)(C)C)C(O)(C)C)ccc1OC(=O)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.375,6091.0,[*]c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C([*])(C)C)cc3C(C)CC)cc2)c(C(C)CC)c1,low
1447,[*]Nc1ccc(OC(=O)c2cccc(N(C)C(=O)CCCCC(C)(C)[Si]([*])(C)C)c2)cc1,True,True,False,450.0,0.5,371.409423828125,[*]Nc1ccc(OC(=O)c2cccc(N(C)C(=O)CCCCC(C)(C)[Si]([*])(C)C)c2)cc1,0.3815789473684211,3693.0,[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(OC(=O)c4cccc(C(=O)Oc5ccc(C([*])=O)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,low
1448,[*]=Cc1cc(OCCCC(F)CO[Si]([*])(C)CCl)cc(-c2ccc([N+](=O)[O-])cc2)c1,True,True,False,450.0,0.5,324.4623413085937,[*]=Cc1cc(OCCCC(F)CO[Si]([*])(C)CCl)cc(-c2ccc([N+](=O)[O-])cc2)c1,0.3146067415730337,2576.0,[*]CCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)OCCC[Sn]([*])(C)C,low
1449,[*]CCOc1ccc(S(=O)(=O)Nc2ccc(CC([*])=O)cc2)c(N(C)C)c1O,True,True,False,450.0,0.5,376.6949462890625,[*]CCOc1ccc(S(=O)(=O)Nc2ccc(CC([*])=O)cc2)c(N(C)C)c1O,0.28378378378378377,2827.0,[*]COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCC(C)(C)CS(=O)(=O)CC([*])(C)C)cc2)cc1,low
1450,[*]OC(CCc1ccc(/C=N/c2ccccc2CCCOC([*])=O)cc1)C(=O)C1CCCC1,True,True,False,450.0,0.5,349.3033447265625,[*]OC(CCc1ccc(/C=N/c2ccccc2CCCOC([*])=O)cc1)C(=O)C1CCCC1,0.3116883116883117,4453.0,[*]OCCCCOCCCCOCCCCOC(=O)c1ccc(/N=C/c2ccc(/C=N/c3ccc(C([*])=O)cc3)cc2)cc1,low
1451,[*]NC(C)C(=O)OC(CC([*])=O)c1ccc(-c2cccc(OC(C)=O)c2)cc1,True,True,False,450.0,0.5,355.6220703125,[*]NC(C)C(=O)OC(CC([*])=O)c1ccc(-c2cccc(OC(C)=O)c2)cc1,0.39655172413793105,2014.0,[*]CC([*])c1cccc(OC(C)=O)c1,low
1452,[*]CCCCCC(=O)Oc1ccc(Oc2ccc(NC(=O)CCCCCCCCOc3ccc(C(=O)c4ccc(OCC([*])C)cc4)cc3)cc2)cc1C(=O)Cl,True,True,False,450.0,0.5,355.2216796875,[*]CCCCCC(=O)Oc1ccc(Oc2ccc(NC(=O)CCCCCCCCOc3ccc(C(=O)c4ccc(OCC([*])C)cc4)cc3)cc2)cc1C(=O)Cl,0.5217391304347826,2358.0,[*]CCCCCCCCC(=O)Nc1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc(C(=O)c5ccc(NC([*])=O)cc5)cc4)cc3)cc2)cc1,medium
1454,[*]COc1cccc(NC(=O)OCCCCCC)c1-c1ccc(N(CC)c2ccc([Si](C)(C)O[*])cc2)cc1,True,True,False,450.0,0.5,310.73553466796875,[*]COc1cccc(NC(=O)OCCCCCC)c1-c1ccc(N(CC)c2ccc([Si](C)(C)O[*])cc2)cc1,0.32098765432098764,3335.0,[*]NC(=O)OCCCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCCCCCOC(=O)Nc3ccc([*])cc3C)cc2)cc1,low
1455,[*]CON([*])c1ccc(-c2cc(OCC(=O)OC)c(C[N+](=O)[O-])cc2)o1,True,True,False,450.0,0.5,378.0549621582031,[*]CON([*])c1ccc(-c2cc(OCC(=O)OC)c(C[N+](=O)[O-])cc2)o1,0.23595505617977527,2922.0,[*]COCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(OC([*])C)c([N+](=O)[O-])c3)cc2)cc1,low
1456,[*]CC(=O)Oc1ccc(-c2ccc3c(c2)C(=O)OCCOCCOCCN([*])OC3=O)cc1,True,True,False,450.0,0.5,420.0010986328125,[*]CC(=O)Oc1ccc(-c2ccc3c(c2)C(=O)OCCOCCOCCN([*])OC3=O)cc1,0.3472222222222222,2463.0,[*]CCCCCCCCCCCCCCCCCCCCC(=O)Oc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(OC([*])=O)cc4)C5=O)cc3C2=O)cc1,low
1458,[*]CCC(=O)N(CCCNC(=O)O[*])c1ccc(C(=O)Oc2ccc(CSC)cc2)cc1,True,True,False,450.0,0.5,368.21630859375,[*]CCC(=O)N(CCCNC(=O)O[*])c1ccc(C(=O)Oc2ccc(CSC)cc2)cc1,0.32,4669.0,[*]O[Si]([*])(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC)cc4)cc3)cc2)cc1,low
1459,[*]NCC(=O)C(C#N)c1ccc(/N=N/c2ccc(C([*])=O)cc2)c(OCC(C)C)c1,True,True,False,450.0,0.5,395.22564697265625,[*]NCC(=O)C(C#N)c1ccc(/N=N/c2ccc(C([*])=O)cc2)c(OCC(C)C)c1,0.35384615384615387,3533.0,[*]NCCCCNC(=O)c1ccc(N=Nc2ccc(C([*])=O)cc2)cc1,low
1460,[*]C(=O)c1ccc(/N=C/c2ccc([Si](=O)(OC)OCCOc3ccccc3)cc2)c([*])c1Cl,True,True,False,450.0,0.5,357.43182373046875,[*]C(=O)c1ccc(/N=C/c2ccc([Si](=O)(OC)OCCOc3ccccc3)cc2)c([*])c1Cl,0.2987012987012987,4343.0,[*]OCCCCCCCCCCOc1ccc(/N=C/c2ccc(/C=N/c3ccc([*])cc3C)cc2)c(C)c1,low
1462,[*]Oc1ccccc1C(=O)Oc1ccc(Oc2ccc(/N=C(\C)c3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,True,True,False,450.0,0.5,460.1612548828125,[*]Oc1ccccc1C(=O)Oc1ccc(Oc2ccc(/N=C(\C)c3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,0.45614035087719296,492.0,[*]C(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)cc1,low
1463,[*]NC(=O)OCCCCCCOc1ccc(-c2sc(N=[*])cc2C)cc1,True,True,False,450.0,0.5,322.8954772949219,[*]NC(=O)OCCCCCCOc1ccc(-c2sc(N=[*])cc2C)cc1,0.576271186440678,3335.0,[*]NC(=O)OCCCCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCCCCCOC(=O)Nc3ccc([*])cc3C)cc2)cc1,medium
1464,[*]CC(CCCCc1ccc(OC)c(C([*])=O)c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,True,True,False,450.0,0.5,329.6723022460937,[*]CC(CCCCc1ccc(OC)c(C([*])=O)c1)C(=O)Oc1ccc([N+](=O)[O-])cc1,0.4745762711864407,1725.0,[*]CC([*])C(=O)Oc1ccc([N+](=O)[O-])cc1,low
1465,[*]O[Si]([*])(C)CCCCCOc1ccc(S(=O)(=O)c2ccccc2)cc1OCC(C)CCC,True,True,False,450.0,0.5,310.00390625,[*]O[Si]([*])(C)CCCCCOc1ccc(S(=O)(=O)c2ccccc2)cc1OCC(C)CCC,0.4,4634.0,[*]O[Si]([*])(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,low
1466,[*]C=C([*])c1cc(Cl)c(OC)cc1O,True,True,False,450.0,0.5,376.38958740234375,[*]C=C([*])c1cc(Cl)c(OC)cc1O,0.35,43.0,[*]/C=C(/[*])c1ccccc1[Ge](C)(C)C,low
1467,[*]CCN(CCCCCCO[*])C(=O)N(CC[Se]C)C(=O)NCCCCCCc1ccc(C)cc1,True,True,False,450.0,0.5,322.0218505859375,[*]CCN(CCCCCCO[*])C(=O)N(CC[Se]C)C(=O)NCCCCCCc1ccc(C)cc1,0.3181818181818182,2721.0,[*]CCc1ccc(CC(=O)NCCCCCCNC([*])=O)cc1,low
1468,[*]O[Si]([*])(C)C(=O)OCCCCCCCCOc1c(C)cc(-c2cccc(OC(=O)C)c2)cc1[Si](C)(C)C,True,True,False,450.0,0.5,319.13446044921875,[*]O[Si]([*])(C)C(=O)OCCCCCCCCOc1c(C)cc(-c2cccc(OC(=O)C)c2)cc1[Si](C)(C)C,0.345679012345679,1643.0,[*]CC([*])C(=O)OCCCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(-c3cccc(OC(=O)c4ccc(OC(=O)c5ccc(OCCCCCCCCCCCC)cc5)cc4)c3)cc2)cc1,low
1469,[*]C=CC(O)CS(=O)(=O)c1cc(Br)cc(CC#CCNC(=O)c2ccccc2C(=O)O[*])c1,True,True,False,450.0,0.5,404.1423950195313,[*]C=CC(O)CS(=O)(=O)c1cc(Br)cc(CC#CCNC(=O)c2ccccc2C(=O)O[*])c1,0.2714285714285714,2023.0,[*]CC([*])c1ccccc1C(=O)OC,low
